day,weight,calorie_intake,steps,sports_duration,tdee,calorie_balance,activity_factor,person_id,age,gender,height,initial_weight,sports_intensity
12,50.988695261187246,2025.2590998520197,5354,9.257938644892278,1734.5157039810497,290.74339587097006,1.6438965644081538,89,54,female,157.726329795821,50.76830469602003,light
13,50.96742065977062,1646.5449559841936,7351,12.446693080591515,1810.3593868922424,-163.81443090804873,1.7157778218009858,89,54,female,157.726329795821,50.76830469602003,light
14,50.969900198493086,1718.7940563678922,4388,8.780791011783515,1699.7016082048744,19.092448163017707,1.6109013183529726,89,54,female,157.726329795821,50.76830469602003,light
15,51.00289002922545,2015.5867760158392,5462,22.479653038192335,1761.565079376652,254.0216966391872,1.6695327550636538,89,54,female,157.726329795821,50.76830469602003,light
16,51.036859951753556,2007.7532306299245,5488,13.213623106625702,1746.1848271634678,261.56840346645663,1.654956038511043,89,54,female,157.726329795821,50.76830469602003,light
17,51.04021725427901,1796.2106338961553,6455,7.620574301057988,1770.3594044501967,25.851229445958552,1.6778676238350967,89,54,female,157.726329795821,50.76830469602003,light
18,51.078612358593546,2067.989833766451,5784,22.171128604546176,1772.3475305444822,295.64230322196863,1.679751881007577,89,54,female,157.726329795821,50.76830469602003,light
19,51.09567266572879,1854.7478167234324,4698,16.047547596099395,1723.3834517820135,131.3643649414189,1.6333459126601657,89,54,female,157.726329795821,50.76830469602003,light
20,51.126594585454015,1958.7453529281408,5181,4.83121155409624,1720.6465710439218,238.09878188421908,1.630752019256827,89,54,female,157.726329795821,50.76830469602003,light
21,51.109012140665364,1631.5357055571126,6415,6.465047519256363,1766.9205304297463,-135.38482487263377,1.674608412532094,89,54,female,157.726329795821,50.76830469602003,light
22,51.15286776358139,2164.0860585588853,8053,7.526966774710269,1826.3977621054962,337.68829645338906,1.7309782779578504,89,54,female,157.726329795821,50.76830469602003,light
23,51.15895510463647,1774.537509114214,5135,9.742254100257348,1727.6649829901191,46.87252612409475,1.6374037568337623,89,54,female,157.726329795821,50.76830469602003,light
24,51.19607315781741,1952.3660646544743,3334,11.013034227968639,1666.5570551612627,285.80900949321153,1.5794883903799477,89,54,female,157.726329795821,50.76830469602003,light
25,51.24646596376974,2100.6795683085124,4680,10.306757615952968,1712.6549624756076,388.02460583290485,1.6231779293599216,89,54,female,157.726329795821,50.76830469602003,light
26,51.277727857671884,1874.8193220031005,2686,5.517782844545737,1634.102738956571,240.71658304652942,1.5487296380742428,89,54,female,157.726329795821,50.76830469602003,light
27,51.31248534839849,2035.816384480991,6412,7.243356308814411,1768.18370588613,267.6326785948611,1.675805593848024,89,54,female,157.726329795821,50.76830469602003,light
28,51.34713573391953,1891.1660195979725,2388,5.9364347178063195,1624.3580510859406,266.80796851203195,1.5394940578630103,89,54,female,157.726329795821,50.76830469602003,light
29,51.36000162973667,1811.805767392339,4682,10.314187345936388,1712.7383696003549,99.06739779198415,1.6232569789098938,89,54,female,157.726329795821,50.76830469602003,light
30,51.35958618733628,1707.1438414496536,4357,15.451909372879623,1710.3427479326933,-3.1989064830397638,1.620986515621466,89,54,female,157.726329795821,50.76830469602003,light
1,62.90440124431247,2196.131143823521,9108,10.510641443875265,2482.078538445306,-285.94739462178495,1.7886354714795842,90,54,male,168.80763825864668,62.941537269588025,moderate
2,62.89532857175297,2354.786374581215,7574,13.434520345664541,2424.645953289364,-69.859578708149,1.7472484011522151,90,54,male,168.80763825864668,62.941537269588025,moderate
3,62.89713087702026,2403.3644569465105,6837,13.203583245945179,2389.4867063883735,13.877750558136995,1.7219119441531505,90,54,male,168.80763825864668,62.941537269588025,moderate
4,62.8604609549951,2065.356498824898,6355,8.993102990962583,2347.714898418646,-282.3583995937479,1.6918103433032086,90,54,male,168.80763825864668,62.941537269588025,moderate
5,62.87175625396671,2355.444436088186,5300,2.4116021085800208,2268.4706340067664,86.97380208141976,1.6347053403619334,90,54,male,168.80763825864668,62.941537269588025,moderate
6,62.91218160050968,2528.990853785801,3830,6.139092574784005,2217.715685404909,311.27516838089196,1.5981303085826133,90,54,male,168.80763825864668,62.941537269588025,moderate
7,62.92330464039649,2230.3361602937616,2350,5.151691891793455,2144.6887531653792,85.64740712838238,1.5455056396393114,90,54,male,168.80763825864668,62.941537269588025,moderate
8,62.912268107857166,2259.7730127947707,6008,11.823065934216105,2344.7543133475288,-84.98130055275806,1.689676886447387,90,54,male,168.80763825864668,62.941537269588025,moderate
9,62.8972722662395,2240.0366972026018,6364,10.587144238794817,2355.504677658652,-115.4679804560501,1.6974238141293159,90,54,male,168.80763825864668,62.941537269588025,moderate
10,62.888026870817555,2302.9696666771706,6398,14.279993354998652,2374.159211426112,-71.18954474894144,1.7108666445166623,90,54,male,168.80763825864668,62.941537269588025,moderate
11,62.862106215750146,2130.4452763227873,5512,13.600809463836322,2330.0343203418647,-199.5890440190774,1.6790693648794544,90,54,male,168.80763825864668,62.941537269588025,moderate
12,62.83345299131685,2101.957755751509,5329,13.820929265203471,2322.5875838879033,-220.62982813639428,1.6737030975506781,90,54,male,168.80763825864668,62.941537269588025,moderate
13,62.78489438172375,1903.1055946742736,4469,12.56702086755746,2277.006888541093,-373.9012938668193,1.6408567362251916,90,54,male,168.80763825864668,62.941537269588025,moderate
14,62.75651624146492,2113.7611848924516,5462,14.584751464027349,2332.272864885419,-218.5116799929674,1.680682504880091,90,54,male,168.80763825864668,62.941537269588025,moderate
15,62.720550970949816,2062.798000164169,5801,12.807005772193609,2339.7305831304625,-276.93258296629347,1.686056685907312,90,54,male,168.80763825864668,62.941537269588025,moderate
16,62.6883973937242,2071.7600470591788,5782,8.589407369518188,2319.34259169638,-247.5825446372014,1.6713646912317273,90,54,male,168.80763825864668,62.941537269588025,moderate
17,62.690062570394026,2236.5018775296576,3222,13.50849762749838,2223.680017172033,12.8218603576247,1.6024283254249945,90,54,male,168.80763825864668,62.941537269588025,moderate
18,62.71587432215403,2374.2024293486393,3195,3.3522625035745763,2175.4519407966413,198.75048855199793,1.5676742083452486,90,54,male,168.80763825864668,62.941537269588025,moderate
19,62.674598250724635,2052.432757856507,5820,19.216715837913906,2370.2585078628194,-317.8257500063123,1.708055719459713,90,54,male,168.80763825864668,62.941537269588025,moderate
20,62.674616228536436,2245.8748846341236,4245,8.046790893839916,2245.7364554832807,0.13842915084296692,1.6183226363127996,90,54,male,168.80763825864668,62.941537269588025,moderate
21,62.67402956751254,2338.683621496939,6485,6.717242170073579,2343.2009113809286,-4.517289883989633,1.6885574739002451,90,54,male,168.80763825864668,62.941537269588025,moderate
22,62.66136671065712,2197.009182351698,5643,4.6116360970973425,2294.5131801384214,-97.50399778672318,1.6534721203236578,90,54,male,168.80763825864668,62.941537269588025,moderate
23,62.62553704477772,2002.533537449501,4369,13.87294053255654,2278.4219647208397,-275.88842727133874,1.641876468441855,90,54,male,168.80763825864668,62.941537269588025,moderate
24,62.5865531303808,2103.99622928338,6499,19.758418212002425,2404.172370139706,-300.1761408563257,1.7324947273733415,90,54,male,168.80763825864668,62.941537269588025,moderate
25,62.585149265802315,2378.394157250819,6212,19.392447598683994,2389.2039145051745,-10.809757254355645,1.72170815866228,90,54,male,168.80763825864668,62.941537269588025,moderate
26,62.58018639163223,2296.2509791323832,5641,13.268684227992123,2334.465110242024,-38.214131109640675,1.6822622807599736,90,54,male,168.80763825864668,62.941537269588025,moderate
27,62.5790467099256,2340.571030149469,6980,3.0958495588537804,2349.3465792905245,-8.775549141055308,1.692986165196179,90,54,male,168.80763825864668,62.941537269588025,moderate
28,62.513800755035454,2026.8271875690357,10238,9.402190533244834,2529.221040223138,-502.3938526541024,1.8226073017774826,90,54,male,168.80763825864668,62.941537269588025,moderate
29,62.48668378058839,2186.9476478867828,7400,8.92726320244697,2395.748351129168,-208.80070324238523,1.726424210674823,90,54,male,168.80763825864668,62.941537269588025,moderate
30,62.46295939992551,2157.706477206541,5346,17.49831038819732,2340.3842083107716,-182.6777311042306,1.686527701293991,90,54,male,168.80763825864668,62.941537269588025,moderate
1,48.84672796655526,1880.1420153597915,6006,0.0,1750.8588275150025,129.28318784478893,1.6502,91,35,female,151.5563004327702,48.82993794215983,none
2,48.88248343245411,1966.4770965940418,4318,10.862836661771938,1691.1600091728758,275.317087421166,1.5939333333333332,91,35,female,151.5563004327702,48.82993794215983,none
3,48.910545724577354,1791.7677142759849,1053,7.568655909060727,1575.688064926997,216.0796493489879,1.4850999999999999,91,35,female,151.5563004327702,48.82993794215983,none
4,48.91547736977633,1786.710499634507,5946,8.342354150102638,1748.7368316023676,37.97366803213936,1.6481999999999999,91,35,female,151.5563004327702,48.82993794215983,none
5,48.92242943503639,1864.159281556643,7696,6.710702559902337,1810.628379054217,53.53090250242599,1.7065333333333332,91,35,female,151.5563004327702,48.82993794215983,none
6,48.92600706521998,1812.6414473191,6974,6.7478264005175,1785.0936949055113,27.547752413588796,1.6824666666666666,91,35,female,151.5563004327702,48.82993794215983,none
7,48.96407327572093,1973.6598504670353,4018,7.888095969228399,1680.5500296097016,293.1098208573337,1.5839333333333332,91,35,female,151.5563004327702,48.82993794215983,none
8,48.95949314871169,1681.0033161679087,5028,0.0,1716.2702941390548,-35.26697797114616,1.6176,91,35,female,151.5563004327702,48.82993794215983,none
9,48.93703225776381,1595.3103336999732,6498,18.399640291903452,1768.2591939986082,-172.94886029863505,1.6665999999999999,91,35,female,151.5563004327702,48.82993794215983,none
10,48.94264077735223,1745.6982881363078,4639,8.258248693099608,1702.5126873054724,43.18560083083548,1.6046333333333334,91,35,female,151.5563004327702,48.82993794215983,none
11,48.98815597518427,2108.5760035231788,6211,4.39367520706996,1758.108980216505,350.4670233066738,1.6570333333333334,91,35,female,151.5563004327702,48.82993794215983,none
12,49.03303455355699,2056.282791637586,4871,2.2852988861279133,1710.7177381676602,345.5650534699257,1.6123666666666665,91,35,female,151.5563004327702,48.82993794215983,none
13,49.02632482502517,1734.8434491522876,7014,10.102419292822244,1786.5083588472678,-51.664909694980224,1.6838,91,35,female,151.5563004327702,48.82993794215983,none
14,49.03478769984085,1766.5097256342654,4606,12.508117714001553,1701.345589553523,65.16413608074231,1.6035333333333333,91,35,female,151.5563004327702,48.82993794215983,none
15,49.102605142621634,2233.584012952028,4890,8.092099011534964,1711.3897035399948,522.1943094120331,1.613,91,35,female,151.5563004327702,48.82993794215983,none
16,49.102860112425105,1763.5735409590989,6310,0.0,1761.6102734723524,1.9632674867464175,1.6603333333333332,91,35,female,151.5563004327702,48.82993794215983,none
17,49.082506006768625,1553.9557580142425,4870,0.0,1710.6823715691164,-156.7266135548739,1.6123333333333334,91,35,female,151.5563004327702,48.82993794215983,none
18,49.0794489248651,1638.9028004980732,3506,9.988721031166023,1662.4423311552177,-23.539530657144496,1.5668666666666666,91,35,female,151.5563004327702,48.82993794215983,none
19,49.11241249072464,2019.1078568393455,6414,8.94981186909489,1765.2883997209194,253.81945711842604,1.6638,91,35,female,151.5563004327702,48.82993794215983,none
20,49.181015802233496,2149.7333086595672,2348,9.005360717405544,1621.4878100413655,528.2454986182017,1.5282666666666667,91,35,female,151.5563004327702,48.82993794215983,none
21,49.22094740521407,1937.13083725541,2579,3.296255794087949,1629.6574943050098,307.47334295040014,1.5359666666666667,91,35,female,151.5563004327702,48.82993794215983,none
22,49.21285013954218,1651.4810531659336,4959,12.768402964239318,1713.8299988395247,-62.34894567359106,1.6153,91,35,female,151.5563004327702,48.82993794215983,none
23,49.22327793867086,1778.5981153695934,4520,1.7970477411771215,1698.3040620787465,80.29405329084693,1.6006666666666667,91,35,female,151.5563004327702,48.82993794215983,none
24,49.25297066702409,1920.4306162664923,4336,2.8871658512792804,1691.7966079466664,228.63400831982585,1.5945333333333334,91,35,female,151.5563004327702,48.82993794215983,none
25,49.26696017784921,1826.6773889818176,5104,5.306390383931414,1718.9581556283922,107.71923335342535,1.6201333333333332,91,35,female,151.5563004327702,48.82993794215983,none
26,49.27033015256761,1739.6727043756043,4956,15.333292981351427,1713.723899043893,25.948805331711355,1.6152,91,35,female,151.5563004327702,48.82993794215983,none
27,49.25768426885593,1609.9492401275293,4775,5.775770269275111,1707.3225447074446,-97.37330457991538,1.6091666666666666,91,35,female,151.5563004327702,48.82993794215983,none
28,49.281552148775624,1854.253224406332,3733,3.2368343437792304,1670.4705490246863,183.78267538164573,1.5744333333333334,91,35,female,151.5563004327702,48.82993794215983,none
29,49.29102127165991,1844.5312670692526,6593,5.13319147300619,1771.61902086028,72.91224620897265,1.6697666666666666,91,35,female,151.5563004327702,48.82993794215983,none
30,49.3059491338517,1845.6090386232352,5435,7.770974070027195,1730.6644997464277,114.94453887680743,1.6311666666666667,91,35,female,151.5563004327702,48.82993794215983,none
1,66.39654356270574,2721.317199267055,2699,20.475907714546715,2363.0661294745073,358.2510697925477,1.5399666666666667,92,28,male,172.72848646229446,66.35001744974568,none
2,66.3683626370443,2212.8745422846773,4005,18.711267143408502,2429.8676698778427,-216.99312759316535,1.5835,92,28,male,172.72848646229446,66.35001744974568,none
3,66.35434757387797,2387.3721813347447,5284,9.936726797183399,2495.2881677154123,-107.91598638066762,1.6261333333333332,92,28,male,172.72848646229446,66.35001744974568,none
4,66.34314611501087,2286.0218466362217,2879,9.268268301299688,2372.2730799129454,-86.25123327672372,1.5459666666666667,92,28,male,172.72848646229446,66.35001744974568,none
5,66.29888871782192,2131.386533815138,4832,3.698508230412182,2472.1684921700007,-340.7819583548626,1.6110666666666666,92,28,male,172.72848646229446,66.35001744974568,none
6,66.21475064237046,1960.0055307113446,7485,8.597936664115405,2607.86871168765,-647.8631809763053,1.6995,92,28,male,172.72848646229446,66.35001744974568,none
7,66.1745202313021,2232.36715027578,6200,22.014854299954138,2542.1413155021323,-309.7741652263521,1.6566666666666667,92,28,male,172.72848646229446,66.35001744974568,none
8,66.14273709158414,2140.8929822203436,3140,18.708713003079865,2385.623158048681,-244.73017582833745,1.5546666666666666,92,28,male,172.72848646229446,66.35001744974568,none
9,66.1118698026023,2297.557977513192,6065,17.709096039283,2535.2361026733033,-237.67812516011145,1.6521666666666666,92,28,male,172.72848646229446,66.35001744974568,none
10,66.06650198521278,2223.60125584691,6802,18.462031114431355,2572.9334497462423,-349.3321938993322,1.6767333333333334,92,28,male,172.72848646229446,66.35001744974568,none
11,66.02793566684318,2227.22711070126,5849,18.25694888367398,2524.1877621471776,-296.96065144591785,1.6449666666666667,92,28,male,172.72848646229446,66.35001744974568,none
12,66.03002822237028,2434.7274080117486,3785,15.272552200554568,2418.614730453085,16.112677558663563,1.5761666666666667,92,28,male,172.72848646229446,66.35001744974568,none
13,65.99651627438232,2064.9227458353234,1915,7.558103485480778,2322.9647453426423,-258.0419995073189,1.5138333333333334,92,28,male,172.72848646229446,66.35001744974568,none
14,65.9583936928461,2216.475410588031,5572,18.206566315635957,2510.0192884169137,-293.5438778288826,1.6357333333333333,92,28,male,172.72848646229446,66.35001744974568,none
15,65.93824695126781,2326.5012810789603,5017,12.978272631128148,2481.631191231729,-155.12991015276884,1.6172333333333333,92,28,male,172.72848646229446,66.35001744974568,none
16,65.91734492002021,2197.312414750154,2605,14.05929878619047,2358.258055356656,-160.9456406065019,1.5368333333333333,92,28,male,172.72848646229446,66.35001744974568,none
17,65.89929755440274,2148.3998217261405,1219,17.95630936870773,2287.364536980681,-138.96471525454035,1.4906333333333333,92,28,male,172.72848646229446,66.35001744974568,none
18,65.86719388910431,2208.960405554165,4519,15.27750525932117,2456.15862835205,-247.19822279788514,1.6006333333333334,92,28,male,172.72848646229446,66.35001744974568,none
19,65.83663806526985,2190.393548930558,3923,14.955004106498006,2425.6733924558876,-235.2798435253294,1.5807666666666667,92,28,male,172.72848646229446,66.35001744974568,none
20,65.79114524259153,2116.1961381097967,4721,9.095767657403798,2466.490872732964,-350.2947346231672,1.6073666666666666,92,28,male,172.72848646229446,66.35001744974568,none
21,65.77188148597877,2245.0158405538223,3291,14.139711981170265,2393.3467664720374,-148.33092591821514,1.5596999999999999,92,28,male,172.72848646229446,66.35001744974568,none
22,65.76013076148863,2281.2810040922723,2869,13.080505313342014,2371.761582666365,-90.48057857409276,1.5456333333333332,92,28,male,172.72848646229446,66.35001744974568,none
23,65.74052716275862,2374.1095972453077,5866,23.109320767841822,2525.057307466363,-150.94771022105533,1.6455333333333333,92,28,male,172.72848646229446,66.35001744974568,none
24,65.73918293535996,2386.4232470544616,3358,2.670010063552013,2396.7737980241227,-10.350550969661072,1.5619333333333332,92,28,male,172.72848646229446,66.35001744974568,none
25,65.74086270932659,2361.3204180407533,2412,22.717141724786345,2348.386158497664,12.93425954308941,1.5304,92,28,male,172.72848646229446,66.35001744974568,none
26,65.73731565186463,2379.43565187536,3553,6.566814507228524,2406.747994332431,-27.31234245707128,1.5684333333333333,92,28,male,172.72848646229446,66.35001744974568,none
27,65.68037708551113,2094.149356069069,6013,10.961669216944472,2532.5763169910874,-438.4269609220182,1.6504333333333332,92,28,male,172.72848646229446,66.35001744974568,none
28,65.65002666615129,2205.632139868894,4190,28.636593912327804,2439.3303689395707,-233.69822907067692,1.5896666666666666,92,28,male,172.72848646229446,66.35001744974568,none
29,65.61797182459748,2151.2302611761584,3383,11.863723564652393,2398.0525411405724,-246.82227996441407,1.5627666666666666,92,28,male,172.72848646229446,66.35001744974568,none
30,65.59475596821608,2306.9099253429536,5096,13.888022092872015,2485.6720194797103,-178.7620941367568,1.6198666666666666,92,28,male,172.72848646229446,66.35001744974568,none
1,69.58661265419134,2267.039215475016,5148,12.23301239600498,2543.4940830268806,-276.4548675518645,1.6216,93,24,male,169.7280073715062,69.62251588374353,none
2,69.53825585706495,2265.2572810328797,6948,22.446384442837875,2637.6046189060203,-372.34733787314053,1.6816,93,24,male,169.7280073715062,69.62251588374353,none
3,69.48588423247811,2252.171827773374,7289,18.84541115145126,2655.4333370920126,-403.2615093186387,1.6929666666666665,93,24,male,169.7280073715062,69.62251588374353,none
4,69.46124633956974,2512.253993326648,8179,11.595835704288422,2701.965768721143,-189.7117753944949,1.7226333333333332,93,24,male,169.7280073715062,69.62251588374353,none
5,69.35830511827201,1895.0972170847385,7907,19.341030275575992,2687.744621077184,-792.6474039924456,1.7135666666666667,93,24,male,169.7280073715062,69.62251588374353,none
6,69.3059793654323,2268.83753311193,7601,14.548301361760211,2671.7458299777304,-402.90829686580037,1.7033666666666667,93,24,male,169.7280073715062,69.62251588374353,none
7,69.22084309097872,2213.82864203138,11381,20.70544634582012,2869.3779553239233,-655.5493132925435,1.8293666666666666,93,24,male,169.7280073715062,69.62251588374353,none
8,69.16976545877692,2118.303300136254,4538,24.430289311345838,2511.601068090061,-393.29776795380667,1.6012666666666666,93,24,male,169.7280073715062,69.62251588374353,none
9,69.13405669322796,2327.303389593265,6272,16.02291093812007,2602.260884320299,-274.9574947270339,1.6590666666666667,93,24,male,169.7280073715062,69.62251588374353,none
10,69.07179939023986,2279.7305444437993,9272,15.134964389214481,2759.111777452198,-479.3812330083988,1.7590666666666666,93,24,male,169.7280073715062,69.62251588374353,none
11,68.99257738786446,2064.7165786565856,7658,16.946504490779148,2674.7259969472366,-610.009418290651,1.7052666666666667,93,24,male,169.7280073715062,69.62251588374353,none
12,68.94379302988155,2277.2841663334457,7241,12.139454676386274,2652.9237228019024,-375.6395564684567,1.6913666666666667,93,24,male,169.7280073715062,69.62251588374353,none
13,68.91163970414912,2347.987971407,6144,24.66993649981558,2595.568579546671,-247.5806081396713,1.6548,93,24,male,169.7280073715062,69.62251588374353,none
14,68.8618437765396,2142.3412895096417,4809,3.0195638345220885,2525.769932102976,-383.4286425933342,1.6103,93,24,male,169.7280073715062,69.62251588374353,none
15,68.84813764226418,2362.4592858786446,3704,19.286755159854167,2467.996519799393,-105.53723392074835,1.5734666666666666,93,24,male,169.7280073715062,69.62251588374353,none
16,68.81668955495176,2449.358770206731,7979,12.049649503157305,2691.5090425123494,-242.15027230561827,1.7159666666666666,93,24,male,169.7280073715062,69.62251588374353,none
17,68.76251842606734,2185.979730006998,6288,14.053809681256912,2603.0974224170022,-417.1176924100041,1.6596,93,24,male,169.7280073715062,69.62251588374353,none
18,68.73127084052612,2270.262688588082,4524,16.88584630332629,2510.8690972554455,-240.60640866736367,1.6008,93,24,male,169.7280073715062,69.62251588374353,none
19,68.66813433549002,2184.1830831615907,7574,15.409865557183952,2670.334171939543,-486.1510887779523,1.7024666666666666,93,24,male,169.7280073715062,69.62251588374353,none
20,68.58315686581365,2133.122988969998,9814,19.788248857520845,2787.449505478028,-654.3265165080302,1.7771333333333332,93,24,male,169.7280073715062,69.62251588374353,none
21,68.54657600956794,2194.3756058882313,3858,12.26902458631766,2476.0481989801638,-281.6725930919324,1.5786,93,24,male,169.7280073715062,69.62251588374353,none
22,68.55523876377427,2578.2519918477046,4537,20.840772814030238,2511.548784459017,66.70320738868759,1.6012333333333333,93,24,male,169.7280073715062,69.62251588374353,none
23,68.48975309054755,2193.4388271298076,8097,5.991405769068837,2697.678510975538,-504.23968384573027,1.7199,93,24,male,169.7280073715062,69.62251588374353,none
24,68.3698524696359,1824.4791648648716,9054,11.67728698869199,2747.7139458846136,-923.2347810197421,1.7518,93,24,male,169.7280073715062,69.62251588374353,none
25,68.32227332189679,2227.170080344783,6105,21.44460512390812,2593.5295179359564,-366.35943759117345,1.6535,93,24,male,169.7280073715062,69.62251588374353,none
26,68.28319039089958,2355.226739248112,7303,22.76079793406146,2656.1653079266284,-300.9385686785163,1.6934333333333333,93,24,male,169.7280073715062,69.62251588374353,none
27,68.27259108993758,2594.104768529726,7677,20.908171263611464,2675.719385937072,-81.61461740734603,1.7059,93,24,male,169.7280073715062,69.62251588374353,none
28,68.24531561027685,2311.0432119214397,4719,11.388048123177965,2521.064405309019,-210.0211933875794,1.6073,93,24,male,169.7280073715062,69.62251588374353,none
29,68.18466476720916,2141.941697472684,6400,10.520083431813163,2608.9531890939265,-467.0114916212424,1.6633333333333333,93,24,male,169.7280073715062,69.62251588374353,none
30,68.15718982532843,2280.4899375980453,4164,24.319118896181685,2492.0469900796174,-211.5570524815721,1.5888,93,24,male,169.7280073715062,69.62251588374353,none
1,58.17569138691505,1943.671382570667,4479,6.290377181352751,1928.2156199393191,15.455762631347852,1.6097839619689212,94,47,female,163.90082107288362,58.173684145014875,light
2,58.15753694933853,1877.0163768816133,5868,22.886319698949322,2016.805546220797,-139.78916933918367,1.6837438661649156,94,47,female,163.90082107288362,58.173684145014875,light
3,58.120929566251924,1676.9286457797998,4729,16.613276957318476,1958.8054955466484,-281.87684976684864,1.6353221282621975,94,47,female,163.90082107288362,58.173684145014875,light
4,58.12765283924879,1960.8824119064375,3560,15.101710759384813,1909.1132098305523,51.76920207588523,1.5938361845989746,94,47,female,163.90082107288362,58.173684145014875,light
5,58.10861994112477,1737.6963466239608,2371,26.427209354027624,1884.249662178902,-146.55331555494126,1.5730786822567127,94,47,female,163.90082107288362,58.173684145014875,light
6,58.08812308814915,1878.3570481837003,6689,16.172667251342535,2036.1828160959762,-157.82576791227598,1.6999211120855708,94,47,female,163.90082107288362,58.173684145014875,light
7,58.0973985307321,2071.6245936117734,5620,19.530213815864098,2000.203685723088,71.4209078886854,1.6698836896931069,94,47,female,163.90082107288362,58.173684145014875,light
8,58.07949155612196,1866.3364131669368,5684,20.262101176682123,2004.2201176650312,-137.8837044980944,1.6732368352944702,94,47,female,163.90082107288362,58.173684145014875,light
9,58.10034584280896,2159.284003634582,6559,0.0,1998.7059961446323,160.57800748994964,1.6686333333333332,94,47,female,163.90082107288362,58.173684145014875,light
10,58.074464220875164,1815.1985579172315,6363,11.824950669638024,2014.4870468074832,-199.28848889025176,1.6818082511160632,94,47,female,163.90082107288362,58.173684145014875,light
11,58.07554538822416,1965.5663867169042,4468,21.04979851929088,1957.2413981296647,8.324988587239432,1.6340163308654847,94,47,female,163.90082107288362,58.173684145014875,light
12,58.07698650150377,1897.5962947686487,3049,13.994296285414574,1886.4997225156442,11.096572253004524,1.574957160475691,94,47,female,163.90082107288362,58.173684145014875,light
13,58.04825907867103,1805.1158027127942,6372,17.57072016052274,2026.3169585248588,-221.2011558120646,1.691684533600871,94,47,female,163.90082107288362,58.173684145014875,light
14,58.08235723671561,2084.2711826395343,1574,11.042898988604803,1821.7153656962855,262.55581694324883,1.5208714983143412,94,47,female,163.90082107288362,58.173684145014875,light
15,58.100820896018185,2133.390592732323,5525,16.93036746721362,1991.220416102463,142.17017662985995,1.6623839457786893,94,47,female,163.90082107288362,58.173684145014875,light
16,58.086964134760045,1786.6446247808199,3401,10.381532448963704,1893.341686468469,-106.69706168764924,1.5806692207482727,94,47,female,163.90082107288362,58.173684145014875,light
17,58.039058451578896,1653.284383997672,6653,9.867511604112083,2022.1581444924993,-368.87376049482737,1.6882125193401867,94,47,female,163.90082107288362,58.173684145014875,light
18,57.97938963131754,1547.5784401770754,5915,17.048787428374034,2007.028356189523,-459.4499160124476,1.6755813123806234,94,47,female,163.90082107288362,58.173684145014875,light
19,57.941502708449526,1709.841536913654,5806,16.49504216103904,2001.5708429973354,-291.7293060836814,1.6710250702683984,94,47,female,163.90082107288362,58.173684145014875,light
20,57.91652724364396,1755.0506028874047,4533,14.800909426225166,1947.3616818902622,-192.31107900285747,1.625768182377042,94,47,female,163.90082107288362,58.173684145014875,light
21,57.89650199776964,1814.3440693343546,4778,20.508657298325865,1968.538462566622,-154.19439323226743,1.6434477621638763,94,47,female,163.90082107288362,58.173684145014875,light
22,57.88748068140129,1910.5776595529587,5394,13.950838918719588,1980.0417955892106,-69.46413603625183,1.6530513981978658,94,47,female,163.90082107288362,58.173684145014875,light
23,57.8999784366852,2064.467692592808,5102,13.876637054434235,1968.2349769066989,96.23271568610903,1.6431943950907235,94,47,female,163.90082107288362,58.173684145014875,light
24,57.88777147086926,1945.9252500610883,6867,14.484117739082969,2039.9188868438284,-93.99363678274017,1.703040196231805,94,47,female,163.90082107288362,58.173684145014875,light
25,57.8596475045298,1680.6775597156648,3406,12.23029567732881,1897.2321005294766,-216.55454081381185,1.5839171594622146,94,47,female,163.90082107288362,58.173684145014875,light
26,57.81955202918492,1628.1985479493185,4415,11.937390402139282,1936.9337081049127,-308.73516015559426,1.6170623173368988,94,47,female,163.90082107288362,58.173684145014875,light
27,57.789198269677826,1804.1442299118335,6375,23.296888838162594,2037.868178116444,-233.72394820461045,1.7013281480636042,94,47,female,163.90082107288362,58.173684145014875,light
28,57.81969920883928,2220.678347798204,5486,15.005782084605395,1985.8211162549792,234.85723154322477,1.6578763034743424,94,47,female,163.90082107288362,58.173684145014875,light
29,57.819760128581294,1908.784564606668,3568,14.542117944309142,1908.3154825931845,0.4690820134835576,1.5931701965738485,94,47,female,163.90082107288362,58.173684145014875,light
30,57.82385946113317,2027.0195954827932,5511,19.33139739116689,1995.454734833368,31.5648606494251,1.6659189956519447,94,47,female,163.90082107288362,58.173684145014875,light
1,69.34755853239598,1849.516783155168,4467,0.0,2355.84648068426,-506.32969752909185,1.5989,95,42,male,163.762529188878,69.41331563597119,light
2,69.27624741849795,1855.2911184238296,5352,2.066385460326215,2404.3866954387354,-549.0955770149058,1.6318439757672105,95,42,male,163.762529188878,69.41331563597119,light
3,69.20216471265873,1837.3257389215887,5369,3.1010994978351953,2407.7625738835127,-570.436834961924,1.6341351658297254,95,42,male,163.762529188878,69.41331563597119,light
4,69.20274808986733,2274.703748892964,2681,0.8481063544496663,2270.211744386737,4.492004506227204,1.540780177257416,95,42,male,163.762529188878,69.41331563597119,light
5,69.21904926717998,2369.3715960559,2086,2.0141946929530476,2243.852530748494,125.51906530740644,1.5228903244882552,95,42,male,163.762529188878,69.41331563597119,light
6,69.19867422744126,2186.6797680601107,3833,7.6798243142030485,2343.567574048252,-156.88780598814128,1.590566373857005,95,42,male,163.762529188878,69.41331563597119,light
